PlayerId,CFOnIce,CAOnIce,CorsiOn,CFOffIce,CAOffIce,CorsiOff,CFOn%,CFOff%,CF%,FFOnIce,FAOnIce,FenwickOn,FFOffIce,FAOffIce,FenwickOff,FFOn%,FFOff%,FF%,xGFOnIce,xGAOnIce,xGOn,xGFOffIce,xGAOffIce,xGOff,xGOn%,xGOff%,xG%
8470755,328.0,409.0,-81.0,1740.0,1459.0,281.0,0.4450474898236092,0.543919974992185,-0.09887248516857583,246.0,308.0,-62.0,1304.0,1120.0,184.0,0.44404332129963897,0.5379537953795379,-0.09391047407989894,13.8253483528,16.928073390100003,-3.1027250373000026,80.82729947889999,68.42747125740001,12.399828221499973,0.44955479973514945,0.5415391352662613,-0.09198433553111185
8470775,236.0,324.0,-88.0,1179.0,1260.0,-81.0,0.42142857142857143,0.4833948339483395,-0.061966262519768056,179.0,245.0,-66.0,899.0,951.0,-52.0,0.4221698113207547,0.4859459459459459,-0.06377613462519122,8.3627174995,16.038352004700002,-7.6756345052000015,53.6567182353,58.5470315646,-4.8903133293,0.34271930162981495,0.4782078881587237,-0.13548858652890877
8470794,1211.0,1061.0,150.0,2411.0,2708.0,-297.0,0.5330105633802817,0.4709904278179332,0.06202013556234853,916.0,779.0,137.0,1791.0,2015.0,-224.0,0.5404129793510325,0.4705727798213347,0.06984019952969778,59.3696799482,43.5344582336,15.835221714600003,109.80316667989999,116.0314297088,-6.228263028900017,0.5769416176763661,0.4862105648813433,0.0907310527950228
8470966,1118.0,1005.0,113.0,2145.0,2102.0,43.0,0.526613283089967,0.5050623969861079,0.021550886103859135,816.0,735.0,81.0,1612.0,1608.0,4.0,0.5261121856866537,0.5006211180124224,0.02549106767423137,45.6417905074,40.679225246,4.962565261400002,93.3505049939,95.5363582876,-2.185853293699992,0.5287448266108045,0.4942138557024943,0.034530970908310143
8471214,1064.0,1074.0,-10.0,2384.0,2307.0,77.0,0.4976613657623948,0.5082072052867193,-0.010545839524324474,807.0,816.0,-9.0,1833.0,1675.0,158.0,0.49722735674676527,0.5225199543899658,-0.02529259764320052,47.795655061299996,51.3680421583,-3.5723870970000036,105.1237844633,97.5313742589,7.592410204399997,0.4819874248481837,0.518732338846621,-0.03674491399843727
8471215,559.0,471.0,88.0,1407.0,1311.0,96.0,0.5427184466019418,0.5176600441501104,0.02505840245183144,420.0,362.0,58.0,1096.0,991.0,105.0,0.5370843989769821,0.5251557259223766,0.011928673054605543,28.154840559999997,22.110347385699995,6.044493174300001,65.8285709244,59.4033132373,6.4252576871,0.5601260377344027,0.5256534417337508,0.03447259600065189
8471217,460.0,567.0,-107.0,1532.0,1835.0,-303.0,0.44790652385589097,0.455004455004455,-0.007097931148564052,341.0,439.0,-98.0,1157.0,1399.0,-242.0,0.4371794871794872,0.452660406885759,-0.0154809197062718,18.7088939491,26.6436741524,-7.934780203300001,67.3442405728,86.8561651289,-19.5119245561,0.4125211588289576,0.43673192859866494,-0.02421076976970732
8471218,953.0,948.0,5.0,1959.0,2063.0,-104.0,0.5013150973172015,0.48707110890104427,0.014243988416157205,732.0,728.0,4.0,1510.0,1562.0,-52.0,0.5013698630136987,0.4915364583333333,0.009833404680365365,45.4223820061,48.6298272807,-3.2074452745999977,93.5864714715,96.82301755290001,-3.2365460814000073,0.48294859153802905,0.49150109036586603,-0.008552498827836985
8471228,754.0,793.0,-39.0,2346.0,2491.0,-145.0,0.48739495798319327,0.48501137068430844,0.002383587298884826,564.0,587.0,-23.0,1751.0,1857.0,-106.0,0.4900086880973067,0.485310421286031,0.004698266811275664,36.1532057374,33.3304501438,2.8227555936,108.3113342826,104.025589595,4.285744687600001,0.5203123710015073,0.510091849804866,0.010220521196641297
8471260,47.0,46.0,1.0,233.0,203.0,30.0,0.5053763440860215,0.5344036697247706,-0.029027325638749102,36.0,32.0,4.0,170.0,145.0,25.0,0.5294117647058824,0.5396825396825397,-0.010270774976657293,1.8528260971000001,1.2774478726999998,0.5753782244000003,10.734619140400001,8.4530499303,2.2815692101000007,0.5919054098700444,0.55945404837068,0.03245136149936434
8471274,1102.0,983.0,119.0,2084.0,2038.0,46.0,0.528537170263789,0.5055798156234838,0.02295735464030524,848.0,732.0,116.0,1560.0,1546.0,14.0,0.5367088607594936,0.5022537025112686,0.03445515824822509,49.7492552434,41.3471043592,8.402150884199997,85.71154227619999,78.53906229820001,7.172479977999984,0.54611683123702,0.5218339530517561,0.02428287818526398
8471284,335.0,418.0,-83.0,1101.0,1097.0,4.0,0.4448871181938911,0.5009099181073703,-0.05602279991347919,254.0,300.0,-46.0,804.0,818.0,-14.0,0.4584837545126354,0.4956843403205919,-0.03720058580795649,13.7656249136,15.7970277085,-2.0314027949,50.60496335,47.6200249598,2.9849383902,0.4656424134047194,0.5151943942247443,-0.04955198082002493
8471303,749.0,568.0,181.0,1226.0,1174.0,52.0,0.568716780561883,0.5108333333333334,0.057883447228549656,585.0,402.0,183.0,949.0,875.0,74.0,0.5927051671732523,0.5202850877192983,0.07242007945395401,35.646038346400005,26.212698780300002,9.433339566100003,52.3706438062,54.2778731123,-1.9072293060999996,0.5762490474609795,0.49105834116963154,0.08519070629134795
8471669,971.0,884.0,87.0,2166.0,2412.0,-246.0,0.5234501347708895,0.47313237221494103,0.0503177625559485,751.0,679.0,72.0,1654.0,1827.0,-173.0,0.5251748251748252,0.47515081873024995,0.05002400644457522,48.558167821,45.7090420431,2.8491257778999994,103.25770478730001,114.84817280229998,-11.59046801499997,0.5151119661969811,0.47342926256024787,0.04168270363673321
8471675,1156.0,978.0,178.0,2131.0,2059.0,72.0,0.5417057169634489,0.5085918854415274,0.03311383152192149,888.0,763.0,125.0,1666.0,1522.0,144.0,0.5378558449424591,0.5225846925972396,0.015271152345219474,57.7357954613,47.8728568575,9.862938603800004,98.3357424817,86.5157760736,11.8199664081,0.546695693900282,0.531971515572278,0.0147241783280041
