gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,evGGARatio,powerPlayPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg,teamId,teamName,teamLink,season
82,41,30,4,93,56.7,2.537,2.341,1.0593,17.2,55.0,55.0,319.0,82.5,27.6829,28.5854,0.667,0.226,0.741,0.882,0.5640000000000001,0.429,5117.0,2643.0,2474.0,51.6,9.2,0.918,8,Montréal Canadiens,/api/v1/teams/8,20032004
82,43,23,6,102,62.2,3.195,2.305,1.463,21.6,80.0,57.0,371.0,83.6,29.5244,24.878,0.667,0.35100000000000003,0.758,0.805,0.588,0.40700000000000003,5364.0,2524.0,2840.0,47.0,10.8,0.907,9,Ottawa Senators,/api/v1/teams/9,20032004
82,45,24,3,103,62.8,2.951,2.488,1.121,20.1,75.0,64.0,373.0,83.4,27.4756,26.4268,0.744,0.333,0.793,0.868,0.59,0.541,5386.0,2808.0,2578.0,52.1,10.7,0.906,10,Toronto Maple Leafs,/api/v1/teams/10,20032004
82,33,37,4,78,47.6,2.61,2.963,0.8228000000000001,14.7,60.0,58.0,409.0,85.2,26.1098,29.4024,0.677,0.23500000000000001,0.667,0.913,0.5,0.34,5462.0,2553.0,2909.0,46.7,10.0,0.899,11,Atlanta Thrashers,/api/v1/teams/11,20032004
82,28,34,6,76,46.3,2.098,2.549,0.9402,10.7,41.0,66.0,384.0,81.6,29.1951,26.2195,0.5670000000000001,0.212,0.632,0.8210000000000001,0.313,0.308,5348.0,2934.0,2414.0,54.9,7.2,0.903,12,Carolina Hurricanes,/api/v1/teams/12,20032004
82,28,35,4,75,45.7,2.293,2.6950000000000003,0.8099000000000001,16.8,52.0,51.0,310.0,86.4,27.7195,34.4878,0.528,0.196,0.5,0.607,0.30000000000000004,0.35000000000000003,5285.0,2435.0,2850.0,46.1,8.3,0.922,13,Florida Panthers,/api/v1/teams/13,20032004
82,46,22,6,106,64.6,2.988,2.341,1.2778,16.2,55.0,42.0,339.0,84.9,30.0,25.4268,0.68,0.375,0.794,0.842,0.519,0.654,5171.0,2585.0,2586.0,50.0,10.0,0.908,14,Tampa Bay Lightning,/api/v1/teams/14,20032004
82,23,46,3,59,36.0,2.268,3.085,0.6752,19.2,64.0,75.0,334.0,81.3,23.7317,31.5366,0.47200000000000003,0.13,0.737,0.87,0.25,0.27,5108.0,2502.0,2606.0,49.0,9.6,0.902,15,Washington Capitals,/api/v1/teams/15,20032004
82,20,43,8,59,36.0,2.293,3.159,0.6994,15.8,55.0,63.0,349.0,83.5,29.2805,30.7439,0.333,0.184,0.45,0.56,0.171,0.28600000000000003,5456.0,2693.0,2763.0,49.4,7.8,0.897,16,Chicago Blackhawks,/api/v1/teams/16,20032004
82,48,21,2,109,66.5,3.11,2.305,1.2558,20.1,63.0,42.0,314.0,86.8,30.2927,26.2317,0.787,0.314,0.75,0.841,0.551,0.643,5259.0,2763.0,2496.0,52.5,10.3,0.912,17,Detroit Red Wings,/api/v1/teams/17,20032004
82,38,29,4,91,55.5,2.634,2.646,0.9583,16.9,72.0,64.0,426.0,81.8,27.1585,28.4756,0.61,0.317,0.6900000000000001,0.778,0.424,0.468,5414.0,2645.0,2769.0,48.9,9.7,0.907,18,Nashville Predators,/api/v1/teams/18,20032004
82,39,30,2,91,55.5,2.329,2.415,0.8729,17.9,61.0,57.0,341.0,84.5,27.1098,25.6463,0.619,0.325,0.767,0.8180000000000001,0.528,0.385,5237.0,2615.0,2622.0,49.9,8.6,0.906,19,St. Louis Blues,/api/v1/teams/19,20032004
82,42,30,3,94,57.3,2.439,2.146,1.1238,15.1,54.0,53.0,357.0,84.7,27.4146,25.4878,0.707,0.317,0.9520000000000001,0.8180000000000001,0.523,0.47100000000000003,5548.0,2812.0,2736.0,50.7,8.9,0.916,20,Calgary Flames,/api/v1/teams/20,20032004
82,40,22,7,100,61.0,2.878,2.415,1.2301,20.4,74.0,58.0,363.0,83.8,29.4024,28.3537,0.596,0.343,0.677,0.8,0.511,0.5,5401.0,2701.0,2700.0,50.0,9.8,0.915,21,Colorado Avalanche,/api/v1/teams/21,20032004
82,36,29,5,89,54.3,2.6950000000000003,2.537,1.2231,13.0,44.0,66.0,338.0,81.1,28.439,26.5244,0.657,0.277,0.652,0.889,0.41500000000000004,0.5,5303.0,2699.0,2604.0,50.9,9.5,0.904,22,Edmonton Oilers,/api/v1/teams/22,20032004
82,43,24,5,101,61.6,2.866,2.366,1.256,15.0,56.0,50.0,374.0,86.0,29.0122,26.622,0.646,0.353,0.594,0.867,0.523,0.529,5365.0,2747.0,2618.0,51.2,9.9,0.911,23,Vancouver Canucks,/api/v1/teams/23,20032004
82,29,35,8,76,46.3,2.2439999999999998,2.598,0.8143,18.1,56.0,54.0,310.0,84.7,29.7317,29.7927,0.526,0.20500000000000002,0.556,0.792,0.361,0.341,5208.0,2882.0,2326.0,55.3,7.5,0.913,24,Anaheim Ducks,/api/v1/teams/24,20032004
82,41,26,2,97,59.1,2.366,2.134,1.1351,15.8,52.0,44.0,328.0,85.8,26.7805,23.1951,0.732,0.268,0.857,0.8180000000000001,0.577,0.34600000000000003,5052.0,2597.0,2455.0,51.4,8.8,0.908,25,Dallas Stars,/api/v1/teams/25,20032004
82,28,29,9,81,49.4,2.5,2.646,1.0313,14.0,50.0,65.0,356.0,80.7,28.6463,26.9878,0.545,0.105,0.481,0.727,0.395,0.257,5537.0,2829.0,2708.0,51.1,8.7,0.902,26,Los Angeles Kings,/api/v1/teams/26,20032004
82,22,36,6,68,41.5,2.293,2.988,0.7517,14.2,51.0,71.0,358.0,82.2,26.4756,30.561,0.444,0.13,0.45,0.737,0.261,0.291,5288.0,2587.0,2701.0,48.9,8.7,0.902,27,Phoenix Coyotes,/api/v1/teams/27,20032004
82,43,21,6,104,63.4,2.6710000000000003,2.232,1.188,16.6,56.0,47.0,337.0,85.3,28.0488,28.939,0.667,0.35100000000000003,0.6940000000000001,0.872,0.556,0.523,5432.0,2632.0,2800.0,48.5,9.5,0.923,28,San Jose Sharks,/api/v1/teams/28,20032004
82,25,45,4,62,37.8,2.159,2.902,0.6519,14.5,58.0,50.0,401.0,85.2,27.8049,31.9878,0.405,0.222,0.6920000000000001,0.76,0.48,0.245,5471.0,2615.0,2856.0,47.8,7.8,0.909,29,Columbus Blue Jackets,/api/v1/teams/29,20032004
82,30,29,3,83,50.6,2.293,2.232,1.0333,13.6,46.0,44.0,338.0,84.5,24.1707,29.061,0.47800000000000004,0.222,0.516,0.625,0.458,0.34,5330.0,2487.0,2843.0,46.7,9.5,0.923,30,Minnesota Wild,/api/v1/teams/30,20032004
82,46,27,9,101,61.6,2.841,2.7439999999999998,0.986,17.8,78.0,63.0,439.0,81.9,29.2073,29.3049,0.6960000000000001,0.389,0.844,0.886,0.543,0.512,4691.0,2322.0,2369.0,49.5,9.7,0.906,1,New Jersey Devils,/api/v1/teams/1,20052006
82,36,40,6,78,47.6,2.6950000000000003,3.354,0.9097000000000001,16.9,76.0,99.0,450.0,79.2,30.2561,31.0854,0.649,0.267,0.64,0.852,0.47100000000000003,0.422,4987.0,2427.0,2560.0,48.7,8.9,0.892,2,New York Islanders,/api/v1/teams/2,20052006
82,44,26,12,100,61.0,3.049,2.573,1.2793,18.9,83.0,79.0,440.0,83.7,29.8537,28.7561,0.7020000000000001,0.314,0.8290000000000001,0.853,0.512,0.553,4587.0,2178.0,2409.0,47.5,10.2,0.911,3,New York Rangers,/api/v1/teams/3,20052006
82,45,26,11,101,61.6,3.207,3.085,1.0435,18.0,80.0,97.0,444.0,79.1,31.122,28.9268,0.6890000000000001,0.378,0.767,0.769,0.58,0.517,4819.0,2384.0,2435.0,49.5,10.3,0.893,4,Philadelphia Flyers,/api/v1/teams/4,20052006
82,22,46,14,58,35.4,2.963,3.7800000000000002,0.8258000000000001,19.0,94.0,113.0,495.0,78.8,28.0122,33.2073,0.594,0.06,0.722,0.81,0.32,0.25,4951.0,2274.0,2677.0,45.9,10.6,0.886,5,Pittsburgh Penguins,/api/v1/teams/5,20052006
82,29,37,16,74,45.1,2.7800000000000002,3.146,0.9412,14.8,62.0,78.0,418.0,83.7,30.622,32.1098,0.525,0.19,0.556,0.6970000000000001,0.419,0.32,5125.0,2667.0,2458.0,52.0,9.1,0.902,6,Boston Bruins,/api/v1/teams/6,20052006
82,52,24,6,110,67.1,3.366,2.854,1.0137,21.2,101.0,59.0,477.0,86.6,30.6098,30.5122,0.8,0.432,0.875,0.892,0.6890000000000001,0.5760000000000001,5058.0,2512.0,2546.0,49.7,11.0,0.906,7,Buffalo Sabres,/api/v1/teams/7,20052006
82,42,31,9,93,56.7,2.939,2.976,1.0075,19.2,89.0,91.0,463.0,81.1,30.122,30.5732,0.738,0.275,0.731,0.774,0.553,0.465,4950.0,2442.0,2508.0,49.3,9.8,0.903,8,Montréal Canadiens,/api/v1/teams/8,20052006
82,52,21,9,113,68.9,3.805,2.5,1.4911,20.8,102.0,73.0,490.0,84.7,34.2805,28.5854,0.87,0.333,0.865,0.9560000000000001,0.673,0.591,5019.0,2523.0,2496.0,50.3,11.1,0.913,9,Ottawa Senators,/api/v1/teams/9,20052006
82,41,33,8,90,54.9,3.098,3.207,0.8356,21.4,107.0,99.0,501.0,80.0,28.3293,30.5976,0.614,0.368,0.655,0.867,0.444,0.51,5027.0,2595.0,2432.0,51.6,10.9,0.895,10,Toronto Maple Leafs,/api/v1/teams/10,20052006
82,41,33,8,90,54.9,3.366,3.293,1.0,18.9,100.0,102.0,528.0,79.2,30.7561,30.2805,0.719,0.36,0.741,0.88,0.512,0.5,5172.0,2590.0,2582.0,50.1,10.9,0.891,11,Atlanta Thrashers,/api/v1/teams/11,20052006
82,52,22,8,112,68.3,3.488,3.146,1.02,17.9,95.0,81.0,531.0,81.8,31.1341,30.4512,0.878,0.39,0.875,0.9390000000000001,0.674,0.605,5141.0,2659.0,2482.0,51.7,11.2,0.897,12,Carolina Hurricanes,/api/v1/teams/12,20052006
82,37,34,11,85,51.8,2.878,3.073,1.1045,15.3,63.0,91.0,411.0,82.3,33.2195,34.7927,0.579,0.341,0.765,0.8240000000000001,0.514,0.41300000000000003,5351.0,2713.0,2638.0,50.7,8.7,0.912,13,Florida Panthers,/api/v1/teams/13,20052006
82,43,33,6,92,56.1,3.0,3.122,0.8782000000000001,16.7,81.0,72.0,485.0,81.5,31.6341,27.561,0.682,0.342,0.833,0.839,0.5690000000000001,0.462,4969.0,2488.0,2481.0,50.1,9.5,0.887,14,Tampa Bay Lightning,/api/v1/teams/14,20052006
82,29,41,12,70,42.7,2.805,3.659,0.9247000000000001,14.7,72.0,116.0,490.0,78.9,29.8171,35.122,0.432,0.289,0.381,0.8180000000000001,0.417,0.339,5176.0,2609.0,2567.0,50.4,9.4,0.896,15,Washington Capitals,/api/v1/teams/15,20052006
82,26,43,13,65,39.6,2.549,3.402,0.8424,12.2,51.0,88.0,417.0,83.9,30.2439,29.4756,0.533,0.192,0.619,0.81,0.28200000000000003,0.366,4879.0,2384.0,2495.0,48.9,8.4,0.885,16,Chicago Blackhawks,/api/v1/teams/16,20052006
82,58,16,8,124,75.6,3.6710000000000003,2.512,1.4831,22.1,102.0,67.0,461.0,85.5,34.0976,26.5854,0.745,0.657,0.794,0.9500000000000001,0.71,0.75,4895.0,2587.0,2308.0,52.9,10.8,0.906,17,Detroit Red Wings,/api/v1/teams/17,20052006
82,49,25,8,106,64.6,3.085,2.732,1.1709,18.4,94.0,82.0,512.0,84.6,29.0244,32.4634,0.5650000000000001,0.639,0.706,0.857,0.6970000000000001,0.532,5176.0,2787.0,2389.0,53.8,10.6,0.916,18,Nashville Predators,/api/v1/teams/18,20052006
82,21,46,15,57,34.8,2.354,3.463,0.6095,14.7,75.0,82.0,512.0,82.2,28.4756,30.6098,0.4,0.11900000000000001,0.524,0.5,0.23700000000000002,0.273,5010.0,2538.0,2472.0,50.7,8.3,0.887,19,St. Louis Blues,/api/v1/teams/19,20052006
82,46,25,11,103,62.8,2.634,2.354,1.1613,18.2,87.0,80.0,478.0,84.2,28.0366,27.5732,0.64,0.438,0.629,0.868,0.628,0.457,4952.0,2496.0,2456.0,50.4,9.4,0.915,20,Calgary Flames,/api/v1/teams/20,20052006
82,43,30,9,95,57.9,3.415,3.061,1.0855,18.8,89.0,69.0,473.0,84.6,30.0488,29.4512,0.633,0.364,0.636,0.909,0.605,0.442,4984.0,2397.0,2587.0,48.1,11.4,0.896,21,Colorado Avalanche,/api/v1/teams/21,20052006
82,41,28,13,95,57.9,3.037,2.951,0.8986000000000001,18.1,88.0,76.0,485.0,84.1,29.7805,25.5488,0.775,0.23800000000000002,0.6960000000000001,0.84,0.5,0.5,4918.0,2626.0,2292.0,53.4,10.2,0.884,22,Edmonton Oilers,/api/v1/teams/22,20052006
82,42,32,8,92,56.1,3.073,3.061,0.9481,18.2,96.0,93.0,526.0,81.8,28.7561,30.0732,0.667,0.391,0.909,0.8180000000000001,0.6000000000000001,0.46900000000000003,4936.0,2376.0,2560.0,48.1,10.7,0.898,23,Vancouver Canucks,/api/v1/teams/23,20052006
82,43,27,12,98,59.8,3.061,2.707,1.2035,18.1,87.0,84.0,480.0,83.5,31.5244,29.6463,0.684,0.386,0.6880000000000001,0.838,0.551,0.448,4995.0,2535.0,2460.0,50.8,9.7,0.909,24,Anaheim Ducks,/api/v1/teams/24,20052006
82,53,23,6,112,68.3,3.085,2.646,1.2066,17.7,88.0,82.0,498.0,83.7,28.4878,25.5976,0.721,0.5640000000000001,0.857,0.8160000000000001,0.653,0.613,4830.0,2428.0,2402.0,50.3,10.8,0.897,25,Dallas Stars,/api/v1/teams/25,20052006
82,42,35,5,89,54.3,2.963,3.2800000000000002,0.9583,14.2,77.0,104.0,541.0,78.7,29.1951,29.9878,0.625,0.405,0.786,0.893,0.5680000000000001,0.467,5003.0,2495.0,2508.0,49.9,10.2,0.891,26,Los Angeles Kings,/api/v1/teams/26,20052006
82,38,39,5,81,49.4,2.951,3.268,0.8786,17.7,96.0,98.0,541.0,80.9,28.2683,30.2439,0.622,0.333,0.708,0.8,0.47400000000000003,0.463,5027.0,2473.0,2554.0,49.2,10.4,0.892,27,Phoenix Coyotes,/api/v1/teams/27,20052006
82,44,27,11,99,60.4,3.232,2.866,1.1333,18.2,91.0,77.0,500.0,80.7,30.2805,26.5854,0.75,0.333,0.833,0.906,0.593,0.444,4851.0,2346.0,2505.0,48.4,10.7,0.892,28,San Jose Sharks,/api/v1/teams/28,20052006
82,35,43,4,74,45.1,2.622,3.366,0.8188000000000001,14.2,64.0,95.0,451.0,81.8,27.439,33.682900000000004,0.559,0.333,0.6000000000000001,0.882,0.529,0.391,5033.0,2487.0,2546.0,49.4,9.6,0.9,29,Columbus Blue Jackets,/api/v1/teams/29,20052006
82,38,36,8,84,51.2,2.7560000000000002,2.585,0.9098,17.0,77.0,55.0,453.0,87.4,26.7561,30.0,0.643,0.275,0.783,0.8280000000000001,0.452,0.468,4890.0,2363.0,2527.0,48.3,10.3,0.914,30,Minnesota Wild,/api/v1/teams/30,20052006
82,49,24,9,107,65.2,2.512,2.354,0.9481,17.7,65.0,40.0,367.0,85.2,28.7073,28.439,0.739,0.417,0.783,0.912,0.711,0.538,4350.0,2132.0,2218.0,49.0,8.8,0.917,1,New Jersey Devils,/api/v1/teams/1,20062007
82,40,30,12,92,56.1,2.927,2.866,1.1818,18.1,63.0,79.0,348.0,81.8,29.9878,32.5854,0.738,0.225,0.8210000000000001,0.8290000000000001,0.533,0.46,4864.0,2512.0,2352.0,51.6,9.8,0.912,2,New York Islanders,/api/v1/teams/2,20062007
82,42,30,10,94,57.3,2.841,2.573,1.1024,18.5,75.0,65.0,406.0,83.8,31.5366,28.4024,0.667,0.324,0.645,0.771,0.46900000000000003,0.594,4640.0,2317.0,2323.0,49.9,9.0,0.909,3,New York Rangers,/api/v1/teams/3,20062007
82,22,48,12,56,34.1,2.598,3.622,0.665,14.1,53.0,65.0,376.0,84.5,28.7927,32.5976,0.5,0.135,0.625,0.923,0.281,0.265,4842.0,2279.0,2563.0,47.1,9.0,0.889,4,Philadelphia Flyers,/api/v1/teams/4,20062007
82,47,24,11,105,64.0,3.2560000000000002,2.927,1.036,20.3,94.0,75.0,463.0,82.1,28.8537,30.8537,0.674,0.462,0.676,0.848,0.645,0.543,4808.0,2259.0,2549.0,47.0,11.3,0.905,5,Pittsburgh Penguins,/api/v1/teams/5,20062007
82,35,41,6,76,46.3,2.561,3.476,0.7143,17.2,71.0,81.0,412.0,81.7,28.9024,33.5122,0.581,0.256,0.607,0.72,0.536,0.373,5098.0,2464.0,2634.0,48.3,8.9,0.896,6,Boston Bruins,/api/v1/teams/6,20062007
82,53,22,7,113,68.9,3.634,2.902,1.4266,17.4,71.0,72.0,407.0,81.3,29.4756,31.0,0.729,0.529,0.893,0.848,0.676,0.643,5062.0,2602.0,2460.0,51.4,12.3,0.906,7,Buffalo Sabres,/api/v1/teams/7,20062007
82,42,34,6,90,54.9,2.915,3.061,0.7531,22.8,86.0,69.0,378.0,83.5,29.5854,32.7439,0.742,0.373,0.737,0.867,0.5,0.52,4870.0,2411.0,2459.0,49.5,9.9,0.907,8,Montréal Canadiens,/api/v1/teams/8,20062007
82,48,25,9,105,64.0,3.488,2.634,1.3984,17.9,72.0,61.0,403.0,84.5,32.3293,30.2317,0.75,0.353,0.789,0.8,0.617,0.5630000000000001,5000.0,2514.0,2486.0,50.3,10.8,0.913,9,Ottawa Senators,/api/v1/teams/9,20062007
82,40,31,11,91,55.5,3.098,3.195,1.1074,17.7,71.0,90.0,401.0,78.5,32.6951,28.4146,0.659,0.317,0.769,0.8,0.526,0.421,5169.0,2684.0,2485.0,51.9,9.5,0.888,10,Toronto Maple Leafs,/api/v1/teams/10,20062007
82,43,28,11,97,59.1,2.915,2.939,1.1045,16.5,67.0,79.0,407.0,79.8,29.7317,31.4878,0.614,0.421,0.667,0.727,0.433,0.5630000000000001,5038.0,2667.0,2371.0,52.9,9.8,0.907,11,Atlanta Thrashers,/api/v1/teams/11,20062007
82,40,34,8,88,53.7,2.939,3.024,0.8623000000000001,15.0,67.0,61.0,447.0,84.6,31.2073,28.4878,0.727,0.327,0.885,0.9,0.49,0.41400000000000003,4957.0,2594.0,2363.0,52.3,9.4,0.894,12,Carolina Hurricanes,/api/v1/teams/12,20062007
82,35,31,16,86,52.4,2.988,3.037,1.0927,18.1,61.0,78.0,337.0,82.4,33.2927,29.2927,0.649,0.244,0.64,0.765,0.49,0.241,4979.0,2383.0,2596.0,47.9,9.0,0.896,13,Florida Panthers,/api/v1/teams/13,20062007
82,44,33,5,93,56.7,2.963,3.159,0.8922,18.4,69.0,66.0,374.0,78.4,29.4878,27.2439,0.683,0.39,0.769,0.8150000000000001,0.604,0.424,4711.0,2304.0,2407.0,48.9,10.0,0.884,14,Tampa Bay Lightning,/api/v1/teams/14,20062007
82,28,40,14,70,42.7,2.854,3.354,0.8476,16.4,67.0,82.0,408.0,80.2,27.9878,33.3415,0.5680000000000001,0.156,0.594,0.778,0.25,0.362,5080.0,2531.0,2549.0,49.8,10.2,0.899,15,Washington Capitals,/api/v1/teams/15,20062007
82,31,42,9,71,43.3,2.378,3.061,0.8581000000000001,11.8,43.0,77.0,364.0,82.6,26.8415,29.3659,0.55,0.214,0.5710000000000001,0.739,0.321,0.38,4569.0,2184.0,2385.0,47.8,8.9,0.896,16,Chicago Blackhawks,/api/v1/teams/16,20062007
82,50,19,13,113,68.9,3.073,2.329,1.4712,17.1,68.0,63.0,398.0,84.6,33.7927,24.6341,0.791,0.41000000000000003,0.741,0.892,0.667,0.5,4620.0,2478.0,2142.0,53.6,9.1,0.905,17,Detroit Red Wings,/api/v1/teams/17,20062007
82,51,23,8,110,67.1,3.2439999999999998,2.524,1.2815,17.4,71.0,55.0,408.0,85.8,27.5732,31.2317,0.731,0.433,0.744,0.854,0.75,0.551,4835.0,2434.0,2401.0,50.3,11.8,0.919,18,Nashville Predators,/api/v1/teams/18,20062007
82,34,35,13,81,49.4,2.537,3.024,1.0288,12.1,46.0,83.0,381.0,80.0,26.8537,28.8902,0.5680000000000001,0.23700000000000002,0.5,0.767,0.394,0.444,4769.0,2439.0,2330.0,51.1,9.4,0.895,19,St. Louis Blues,/api/v1/teams/19,20062007
82,43,29,10,96,58.5,3.11,2.6950000000000003,1.2439,18.2,73.0,81.0,401.0,80.4,27.3415,30.5122,0.674,0.333,0.806,0.933,0.667,0.462,4770.0,2308.0,2462.0,48.4,11.4,0.912,20,Calgary Flames,/api/v1/teams/20,20062007
82,44,31,7,95,57.9,3.2560000000000002,3.012,1.0892,21.1,79.0,70.0,374.0,80.2,31.7439,29.0,0.667,0.419,0.6920000000000001,0.8180000000000001,0.549,0.483,4793.0,2331.0,2462.0,48.6,10.3,0.896,21,Colorado Avalanche,/api/v1/teams/21,20062007
82,32,43,7,71,43.3,2.341,2.988,0.7702,14.2,53.0,59.0,373.0,84.5,26.7439,29.7439,0.55,0.23800000000000002,0.682,0.917,0.385,0.4,4625.0,2381.0,2244.0,51.5,8.8,0.9,22,Edmonton Oilers,/api/v1/teams/22,20062007
82,49,26,7,105,64.0,2.646,2.402,1.0,17.2,70.0,57.0,407.0,86.9,29.3293,29.2439,0.773,0.395,0.778,0.833,0.641,0.538,4718.0,2323.0,2395.0,49.2,9.0,0.918,23,Vancouver Canucks,/api/v1/teams/23,20062007
82,48,20,14,110,67.1,3.098,2.415,1.1484,22.4,89.0,61.0,398.0,85.1,31.4878,27.4146,0.708,0.41200000000000003,0.724,0.842,0.556,0.64,4675.0,2424.0,2251.0,51.9,9.8,0.912,24,Anaheim Ducks,/api/v1/teams/24,20062007
82,50,25,7,107,65.2,2.646,2.354,1.0609,18.5,79.0,59.0,427.0,84.3,28.0,25.4024,0.78,0.439,0.893,0.882,0.638,0.613,4473.0,2240.0,2233.0,50.1,9.5,0.907,25,Dallas Stars,/api/v1/teams/25,20062007
82,27,41,14,68,41.5,2.7199999999999998,3.378,0.7683,18.3,81.0,91.0,442.0,77.9,31.0,29.7561,0.459,0.222,0.5710000000000001,0.708,0.34,0.281,4756.0,2270.0,2486.0,47.7,8.8,0.886,26,Los Angeles Kings,/api/v1/teams/26,20062007
82,31,46,5,67,40.9,2.573,3.439,0.7844,16.5,66.0,92.0,400.0,78.3,28.2927,30.122,0.621,0.245,0.714,0.792,0.5,0.292,4612.0,2431.0,2181.0,52.7,9.1,0.886,27,Phoenix Coyotes,/api/v1/teams/27,20062007
82,51,26,5,107,65.2,3.122,2.402,1.124,22.4,92.0,55.0,410.0,83.3,28.6098,26.2073,0.833,0.4,0.853,0.891,0.66,0.536,4481.0,2288.0,2193.0,51.1,10.9,0.908,28,San Jose Sharks,/api/v1/teams/28,20062007
82,33,42,7,73,44.5,2.39,2.976,0.8496,14.8,65.0,85.0,438.0,81.2,27.7195,28.5976,0.6970000000000001,0.20400000000000001,0.8,0.808,0.35100000000000003,0.45,4638.0,2326.0,2312.0,50.1,8.6,0.896,29,Columbus Blue Jackets,/api/v1/teams/29,20062007
82,48,26,8,104,63.4,2.7439999999999998,2.2439999999999998,1.0574,18.9,72.0,48.0,380.0,86.0,29.6463,28.7927,0.732,0.439,0.8150000000000001,0.966,0.674,0.5,4626.0,2204.0,2422.0,47.6,9.3,0.922,30,Minnesota Wild,/api/v1/teams/30,20062007
82,46,29,7,99,60.4,2.415,2.354,1.0246,15.6,50.0,54.0,320.0,82.8,28.8049,27.5244,0.725,0.405,0.806,0.879,0.609,0.514,4286.0,2160.0,2126.0,50.4,8.4,0.914,1,New Jersey Devils,/api/v1/teams/1,20072008
82,35,38,9,79,48.2,2.305,2.927,0.8905000000000001,14.6,48.0,68.0,330.0,81.9,29.6951,30.3415,0.684,0.20500000000000002,0.6960000000000001,0.88,0.361,0.467,4617.0,2357.0,2260.0,51.0,7.8,0.904,2,New York Islanders,/api/v1/teams/2,20072008
82,42,27,13,97,59.1,2.5,2.317,1.1391,16.5,61.0,53.0,370.0,84.5,31.4512,25.9024,0.681,0.28600000000000003,0.758,0.871,0.5,0.5,4417.0,2310.0,2107.0,52.3,7.9,0.911,3,New York Rangers,/api/v1/teams/3,20072008
82,42,29,11,95,57.9,2.988,2.768,0.9007000000000001,21.8,84.0,65.0,385.0,83.2,28.7683,31.8171,0.674,0.333,0.773,0.882,0.633,0.438,4900.0,2416.0,2484.0,49.3,10.4,0.913,4,Philadelphia Flyers,/api/v1/teams/4,20072008
82,47,27,8,102,62.2,2.927,2.585,1.1429,20.4,77.0,68.0,378.0,81.0,27.6707,30.7683,0.725,0.429,0.808,0.9,0.71,0.48,4687.0,2161.0,2526.0,46.1,10.6,0.916,5,Pittsburgh Penguins,/api/v1/teams/5,20072008
82,41,29,12,94,57.3,2.512,2.622,1.0492,17.6,56.0,71.0,319.0,78.6,28.5244,30.4634,0.714,0.275,0.724,0.886,0.486,0.47700000000000004,4699.0,2309.0,2390.0,49.1,8.8,0.914,6,Boston Bruins,/api/v1/teams/6,20072008
82,39,31,12,90,54.9,3.061,2.841,1.0872,18.0,66.0,56.0,366.0,83.2,30.2195,28.3659,0.676,0.311,0.792,0.8,0.523,0.394,4683.0,2278.0,2405.0,48.6,10.1,0.9,7,Buffalo Sabres,/api/v1/teams/7,20072008
82,47,25,10,104,63.4,3.134,2.634,1.0571,24.1,90.0,60.0,374.0,82.5,29.061,31.5732,0.776,0.273,0.848,0.865,0.607,0.583,4740.0,2322.0,2418.0,49.0,10.8,0.917,8,Montréal Canadiens,/api/v1/teams/8,20072008
82,43,31,8,94,57.3,3.146,2.951,1.1007,18.3,60.0,72.0,328.0,81.0,30.1341,29.9512,0.723,0.257,0.786,0.857,0.512,0.55,4702.0,2429.0,2273.0,51.7,10.4,0.901,9,Ottawa Senators,/api/v1/teams/9,20072008
82,36,35,11,83,50.6,2.7800000000000002,3.122,0.9560000000000001,17.8,61.0,77.0,343.0,78.1,31.0,29.3049,0.595,0.311,0.5650000000000001,0.759,0.372,0.528,4654.0,2318.0,2336.0,49.8,9.0,0.893,10,Toronto Maple Leafs,/api/v1/teams/10,20072008
82,34,40,8,76,46.3,2.524,3.2439999999999998,0.7356,16.5,52.0,75.0,316.0,78.8,25.7927,33.9268,0.588,0.292,0.7000000000000001,0.727,0.6000000000000001,0.379,4766.0,2467.0,2299.0,51.8,9.8,0.904,11,Atlanta Thrashers,/api/v1/teams/11,20072008
82,43,33,6,92,56.1,3.049,3.0,1.089,18.8,79.0,75.0,420.0,78.9,32.5488,28.878,0.743,0.362,0.793,0.865,0.596,0.37,5018.0,2479.0,2539.0,49.4,9.4,0.896,12,Carolina Hurricanes,/api/v1/teams/12,20072008
82,38,35,9,85,51.8,2.573,2.683,0.9714,19.2,60.0,66.0,313.0,82.3,31.0854,33.5732,0.641,0.302,0.645,0.724,0.483,0.442,4898.0,2390.0,2508.0,48.8,8.3,0.92,13,Florida Panthers,/api/v1/teams/13,20072008
82,31,42,9,71,43.3,2.6950000000000003,3.2439999999999998,0.7624000000000001,19.3,57.0,56.0,296.0,82.0,28.7073,28.1951,0.579,0.20500000000000002,0.75,0.742,0.366,0.41000000000000003,4590.0,2283.0,2307.0,49.7,9.4,0.885,14,Tampa Bay Lightning,/api/v1/teams/14,20072008
